name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-11-06T13:00:00,11.1,11.1,8,81.33,0.392,100,rain,0,0,43.2,36.7,219,998.2,89,11.2,120,0.4,1,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T14:00:00,11.1,11.1,8.1,81.37,0,0,,0,0,38.9,32.7,220,999.1,90,11.8,69,0.2,1,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T15:00:00,11.2,11.2,8.1,81.38,0,0,,0,0,38.9,35.3,220,999.1,89,11.8,46,0.2,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T16:00:00,11.1,11.1,8.1,81.78,0,0,,0,0,32.4,31,220,1000,31.2,11.8,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T17:00:00,11.1,11.1,7.9,80.65,0,0,,0,0,35.3,24.2,222,1000.1,30.2,11.7,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T18:00:00,10.9,10.9,8,81.97,0,0,,0,0,31.3,25.7,220,1001,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EHRD,C7674,EHAM"
Delft,2023-11-06T19:00:00,10,6.8,8,87.62,0,0,,0,0,36.4,25.8,210,1001,26,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EHRD,C7674,EHAM"
Delft,2023-11-06T20:00:00,10,6.8,8,87.62,0,0,,0,0,36,26.1,220,1002,26,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EHRD,C7674,EHAM"
Delft,2023-11-06T21:00:00,10,7,8,87.62,0,0,,0,0,32.8,24.2,210,1003,49,10,0,0,0,,Partially cloudy,partly-cloudy-night,"EHRD,C7674,EHAM"
Delft,2023-11-06T22:00:00,10,7.1,8.1,88.15,0,0,,0,0,21.6,23,210,1003.1,1.7,11.4,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T23:00:00,9.9,6.8,8.1,88.21,0,0,,0,0,25.9,24.9,202,1003.2,1.1,11.2,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
