name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-10-14T14:00:00,13.9,13.9,6.1,59.44,0.031,100,rain,0,0,39.6,28.2,282,1014,88.1,11.4,142,0.5,1,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T15:00:00,13.2,13.2,5.3,58.86,0,0,,0,0,35.3,26.7,281,1014.1,50.2,11.1,87,0.3,1,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T16:00:00,13.1,13.1,5.1,58.39,0.001,100,rain,0,0,25.9,26.5,290,1015.1,31.6,11.2,123,0.4,1,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T17:00:00,12.2,12.2,4.9,60.96,0,0,,0,0,32.4,25.3,292,1016,30.2,11.5,58,0.2,1,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T18:00:00,11.3,11.3,4,60.88,0,0,,0,0,31.7,21.5,299,1016.1,1.7,11.7,0,0,0,,Clear,clear-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T19:00:00,11.1,11.1,4.1,61.99,0,0,,0,0,18.4,19.1,291,1016.2,49.4,11.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T20:00:00,10.3,10.3,4.7,68.39,0,0,,0,0,14.4,13.2,274,1017.1,86.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T21:00:00,9.4,7.7,3.1,64.97,0,0,,0,0,18.4,11.1,274,1017.1,48.7,11.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T22:00:00,9.4,7.8,3.2,65.48,0,0,,0,0,11.2,10.5,263,1017.2,1.1,11.4,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T23:00:00,7.8,5.3,3.9,76.85,0,0,,0,0,10.8,13.9,238,1018,1.1,11.1,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
